nama_tempat,rating_tempat,user_ratings_total,latitude,longitude,alamat_tempat,place_id,store,place_id,nama_kelurahan,nama_kecamatan,nama_kota
alfamart,4,2,-6.2534314,106.8216615,"jl. bangka xi c kel no.26, rt.11/rw.10, pela mampang, kota jakarta selatan",ChIJ87K7nWvzaS4Rle3PP96wwFg,Alfamart,ChIJ87K7nWvzaS4Rle3PP96wwFg,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.3,246,-6.2523984,106.8145319,"jl. bangka raya kel no.101, rt.2/rw.1, pela mampang, kota jakarta selatan",ChIJdQvH69nxaS4RbrLohgHukIQ,Alfamart,ChIJdQvH69nxaS4RbrLohgHukIQ,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.2,283,-6.2491889,106.8186279,"jl. bangka ii kel no.1a, rt.8/rw.3, pela mampang, kota jakarta selatan",ChIJ-dormaPzaS4RlalyMly0C5M,Alfamart,ChIJ-dormaPzaS4RlalyMly0C5M,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4,5,-6.258383,106.8253662,"jl. duren bangka no.31, d no.kel, rt.6/rw.4, bangka, kota jakarta selatan",ChIJSxYbySzyaS4R2syLNG02aQQ,Alfamart,ChIJSxYbySzyaS4R2syLNG02aQQ,Bangka,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.2,66,-6.2457614,106.8258046,"jl. mampang prpt. raya kel no.58 a, rt.9/rw.3, tegal parang, kota jakarta selatan",ChIJWVXFdyLzaS4R8xNLa-VEm_w,Alfamart,ChIJWVXFdyLzaS4R8xNLa-VEm_w,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.7,7,-6.2662632,106.8239456,"jl. kemang timur no.50, rt.9/rw.003 kel, bangka, kota jakarta selatan",ChIJVSxA1S7yaS4RZ9xhBDqwsbI,Alfamart,ChIJVSxA1S7yaS4RZ9xhBDqwsbI,Bangka,Mampang Prapatan,Kota Jakarta Selatan
alfamart,3.5,12,-6.2440528,106.8161758,"jl. bangka raya kel no.31 a, rt.5/rw.5, pela mampang, kota jakarta selatan",ChIJQQRLPWLxaS4Rw_WIE4_HVMw,Alfamart,ChIJQQRLPWLxaS4Rw_WIE4_HVMw,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart bangka 2,4.3,175,-6.2433743,106.8156896,"jl. bangka raya no.26, rt.5/rw.5, pela mampang, kota jakarta selatan",ChIJJcKfPGLxaS4RGLvlj1PN8YY,Alfamart,ChIJJcKfPGLxaS4RGLvlj1PN8YY,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,3.8,13,-6.2510088,106.8216417,"jl. pondok jaya vi no.31 rt.00 kel, rt.6/rw.6, pela mampang, kota jakarta selatan",ChIJmdxMydLzaS4R3PTMkWwbsm8,Alfamart,ChIJmdxMydLzaS4R3PTMkWwbsm8,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.2,120,-6.245465,106.8186523,"jl. bangka ii kel no.29l, rt.17/rw.2, pela mampang, kota jakarta selatan",ChIJE2FoiNjzaS4RkuhZJgb9Stg,Alfamart,ChIJE2FoiNjzaS4RkuhZJgb9Stg,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,3.8,39,-6.243284,106.8259296,"jl. mampang prpt. raya kel no.18, rt. 06/03, rt.6/rw.3, mampang prpt., kota jakarta selatan",ChIJ5743TtvzaS4RaNTeZ8xL7Gw,Alfamart,ChIJ5743TtvzaS4RaNTeZ8xL7Gw,Mampang Prapatan,Mampang Prapatan,Kota Jakarta Selatan
alfamart,0,0,-6.2527996,106.8268128,"jl. mampang prpt. 16 kel no.5, rt.1/rw.6, tegal parang, kota jakarta selatan",ChIJl_om9KjzaS4RGU8Vxu07GBo,Alfamart,ChIJl_om9KjzaS4RGU8Vxu07GBo,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart kapten tendean 2,3.8,11,-6.2400492,106.818981,"jl. kapt. tendean no. 18 b, rt, kel, rt.1/rw.1, pela mampang, kota jakarta selatan",ChIJk9Chmd_zaS4R8JKnx_DYAd4,Alfamart,ChIJk9Chmd_zaS4R8JKnx_DYAd4,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart mampang prapatan 2 (kb48),4,4,-6.2527525,106.8268743,"jl. warung buncit raya no.5, rt.4/rw.6, tegal parang, kota jakarta selatan",ChIJgePHgdHzaS4RcdWxMOdPfeA,Alfamart,ChIJgePHgdHzaS4RcdWxMOdPfeA,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,0,0,-6.2300567,106.8187181,"jl. gatot subroto kel no.kav.52, rt.6/rw.1, kuningan bar., kota jakarta selatan",ChIJDxW97RrzaS4RmZsx_ifU4x8,Alfamart,ChIJDxW97RrzaS4RmZsx_ifU4x8,Kuningan Barat,Mampang Prapatan,Kota Jakarta Selatan
alfamart buncit 12,4.5,13,-6.2527202,106.826871,"jl. mampang prapatan xiii no.12, rt.1/rw.6, tegal parang, kota jakarta selatan",ChIJpQkMoNHzaS4R2HbnZOycUjU,Alfamart,ChIJpQkMoNHzaS4R2HbnZOycUjU,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart mampang prapatan 2,4.2,180,-6.2433977,106.8291506,"jl. mampang prapatan ii no.19, rt.10/rw.2, mampang prpt., kota jakarta selatan",ChIJv7kzTtvzaS4RPboho4y1LBs,Alfamart,ChIJv7kzTtvzaS4RPboho4y1LBs,Mampang Prapatan,Mampang Prapatan,Kota Jakarta Selatan
alfamart mampang prapatan xiv,3,1,-6.2512721,106.8313689,"prxj+fgx, rt.9/rw.4, tegal parang, south jakarta city",ChIJaXYbbDDzaS4RLIPv_3bV5Yg,Alfamart,ChIJaXYbbDDzaS4RLIPv_3bV5Yg,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart tegal parang 2,4.2,343,-6.2472825,106.8318862,"jl. tegal parang sel. no.3, rt.4/rw.2, tegal parang, kota jakarta selatan",ChIJyxel_CHzaS4RK3olku7tsH8,Alfamart,ChIJyxel_CHzaS4RK3olku7tsH8,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,5,1,-6.2435925,106.8322469,"jl. tegal parang utara no.23a, rt.15/rw.007, kel, kota jakarta selatan",ChIJ7yB92wvzaS4RB20MfN2CxwI,Alfamart,ChIJ7yB92wvzaS4RB20MfN2CxwI,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart tegal parang selatan,0,0,-6.2481087,106.8334975,"jl. tegal parang selatan i no.2, rw.4, tegal parang, kota jakarta selatan",ChIJQzyLgYTzaS4RebsP5hyLO0c,Alfamart,ChIJQzyLgYTzaS4RebsP5hyLO0c,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart tegal parang 3,4,148,-6.2436208,106.8322451,"qr4j+hv3, jl. tegal parang utara, rt.4/rw.7, mampang prpt., kota jakarta selatan",ChIJfecMjMTzaS4R4fJ9fakjI5Q,Alfamart,ChIJfecMjMTzaS4R4fJ9fakjI5Q,Mampang Prapatan,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.7,54,-6.2480985,106.8289238,"jl. mampang prapatan viii no.23, rw.2, tegal parang, kota jakarta selatan",ChIJw9fJV1DzaS4R-MkiDQkHMOY,Alfamart,ChIJw9fJV1DzaS4R-MkiDQkHMOY,Tegal Parang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.4,82,-6.233785,106.7573647,"jl. kostrad pusri kel no.42 rt 04/04, rt.4/rw.4, pela mampang, kota jakarta selatan",ChIJV5SblcTwaS4RFahjIV6xK_g,Alfamart,ChIJV5SblcTwaS4RFahjIV6xK_g,Pela Mampang,Mampang Prapatan,Kota Jakarta Selatan
alfamart,4.5,19,-6.2534048,106.8401304,"jl. duren tiga selatan no.88, rt.1/rw.001 kel, pancoran, kota jakarta selatan",ChIJAXBtHt7zaS4RqSjmY_L6_Tg,Alfamart,ChIJAXBtHt7zaS4RqSjmY_L6_Tg,Pancoran,Mampang Prapatan,Kota Jakarta Selatan
indomaret kemang utara. tc87,4.4,18,-6.2541381,106.8269373,"jl. kemang utara ix no.1, rt.2/rw.5, duren tiga, kota jakarta selatan",ChIJhxAVNdLzaS4RE36ihgryocM,Indomaret,ChIJhxAVNdLzaS4RE36ihgryocM,Duren Tiga,Pancoran,Kota Jakarta Selatan
indomaret warung jati,5,1,-6.2613007,106.8289744,"jl. warung buncit raya no.25, rt.7/rw.3, kalibata, kota jakarta selatan",ChIJSXpPIvDzaS4RKSuxd1gXm2Q,Indomaret,ChIJSXpPIvDzaS4RKSuxd1gXm2Q,Kalibata,Pancoran,Kota Jakarta Selatan
indomaret,3.6,10,-6.2627434,106.830664,"jl. warung buncit raya no.1 a, rt.5/rw.3, kalibata, kota jakarta selatan",ChIJ420LHDLyaS4RhHEuu5hwBX8,Indomaret,ChIJ420LHDLyaS4RhHEuu5hwBX8,Kalibata,Pancoran,Kota Jakarta Selatan
indomaret pancoran barat 7 tfpc,4.8,8,-6.2519758,106.8368081,"jl. pancoran barat vii no.9a, rt.8/rw.1, duren tiga, kota jakarta selatan",ChIJEYrs5dDzaS4RJRZWtIRczmM,Indomaret,ChIJEYrs5dDzaS4RJRZWtIRczmM,Duren Tiga,Pancoran,Kota Jakarta Selatan
indomaret pancoran 7,4.1,31,-6.2497874,106.8365148,"jl. pancoran barat vii, rt. 013 / rw. 006, pancoran, mampang prapatan, rt.12/rw.6, pancoran, kota jakarta selatan",ChIJY3w000zyaS4RJpAudy3L5V4,Indomaret,ChIJY3w000zyaS4RJpAudy3L5V4,Pancoran,Pancoran,Kota Jakarta Selatan
indomaret pancoran barat 34,0,0,-6.251984,106.8367253,"jl. pancoran barat vii no.34, rt.8/rw.6, duren tiga, kota jakarta selatan",ChIJncPt8wXzaS4RDxKhwvnyVpg,Indomaret,ChIJncPt8wXzaS4RDxKhwvnyVpg,Duren Tiga,Pancoran,Kota Jakarta Selatan
indomaret h.maun,4.2,84,-6.2588638,106.8375135,"prrq+c2r, jl. duren tiga selatan, rt.8/rw.2, kalibata, kota jakarta selatan",ChIJI0tOwjTyaS4RLO_bH3X27As,Indomaret,ChIJI0tOwjTyaS4RLO_bH3X27As,Kalibata,Pancoran,Kota Jakarta Selatan
indomaret buncit warung jati. {t8nd},4.4,206,-6.2626787,106.8306876,"jl. kalibata tengah xvi no.1, rt.5/rw.9, kalibata, kota jakarta selatan",ChIJcTAiHDLyaS4R0aVLrIbKjmg,Indomaret,ChIJcTAiHDLyaS4R0aVLrIbKjmg,Kalibata,Pancoran,Kota Jakarta Selatan
indomaret duren tiga raya. tuoi,4,27,-6.2534709,106.8404797,"jalan duren tiga barat no.32, rt.1/rw.1, duren tiga, pancoran, rt.1/rw.1, pancoran, kota jakarta selatan",ChIJkzb3EMrzaS4RXv7xWnaXfb8,Indomaret,ChIJkzb3EMrzaS4RXv7xWnaXfb8,Pancoran,Pancoran,Kota Jakarta Selatan
indomaret,4.6,19,-6.2614906,106.840841,"jl. kalibata tengah no.1a, rt.5/rw.7, kalibata, kota jakarta selatan",ChIJyTF07TXyaS4RYebkKF7u42o,Indomaret,ChIJyTF07TXyaS4RYebkKF7u42o,Kalibata,Pancoran,Kota Jakarta Selatan
indomaret - spbu pancoran tjrt,3.1,10,-6.246947,106.8424352,"qr3r+6x7, rt.1/rw.4, pancoran, south jakarta city",ChIJpzdhkdPzaS4R8PAP1nFVLYE,Indomaret,ChIJpzdhkdPzaS4R8PAP1nFVLYE,Pancoran,Pancoran,Kota Jakarta Selatan
indomaret pengadegan timur,4.3,57,-6.2484539,106.8587205,"jl. pengadegan timur raya no.2, rt.3/rw.2, pengadegan, kota jakarta selatan",ChIJqUxFMa_zaS4Rb6WsdUlLWrQ,Indomaret,ChIJqUxFMa_zaS4Rb6WsdUlLWrQ,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret of pengadegan,3.9,65,-6.2516495,106.849876,"jl. pengadegan selatan viii no.5b, rt.9/rw.5, pengadegan, kota jakarta selatan",ChIJPRf2ebHzaS4R2AqgbPWyqrI,Indomaret,ChIJPRf2ebHzaS4R2AqgbPWyqrI,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret - tower damar,4.2,10,-6.257494,106.8528125,"pvr3+x4w, rt.9/rw.4, rawajati, south jakarta city",ChIJn9W6dvPzaS4R-cPh4bkgO1g,Indomaret,ChIJn9W6dvPzaS4R-cPh4bkgO1g,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret pangadegan utara,4.4,142,-6.2459671,106.8555993,"no., jl. pengadegan utara no.12a, rt.6/rw.7, cikoko, kota jakarta selatan",ChIJrevYYKXzaS4RywexQtwJGqY,Indomaret,ChIJrevYYKXzaS4RywexQtwJGqY,Cikoko,Pancoran,Kota Jakarta Selatan
indomaret,0,0,-6.2577016,106.8535744,"tower kalibata cendana, rawajati, kota jakarta selatan",ChIJV9gKwXvzaS4RKk1asM_cBr8,Indomaret,ChIJV9gKwXvzaS4RKk1asM_cBr8,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret tower 1,0,0,-6.2514995,106.861901,"pvx6+cq3, jl. pengadegan timur i, rt.7/rw.1, pengadegan, kota jakarta selatan",ChIJGYiD7b_zaS4RVrXT4JRudmo,Indomaret,ChIJGYiD7b_zaS4RVrXT4JRudmo,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret tower rafles,0,0,-6.2572773,106.850916,"tower rafles t4vn, kalibata city, apt",ChIJXYGF0a_zaS4RaVDjPs-LMYk,Indomaret,ChIJXYGF0a_zaS4RaVDjPs-LMYk,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret of rawajati,4.1,10,-6.2628099,106.8520926,"pvp2+vrh, jl. rawajati timur, rt.7/rw.6, rawajati, kota jakarta selatan",ChIJPRc3DE7yaS4Rlzq8SQ7YEfE,Indomaret,ChIJPRc3DE7yaS4Rlzq8SQ7YEfE,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret,0,0,-6.2467067,106.8549365,"rw.7, pengadegan, kota jakarta selatan",ChIJZ0DyfMnzaS4RJ9jFt8abwmQ,Indomaret,ChIJZ0DyfMnzaS4RJ9jFt8abwmQ,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret of kalibata city,4.1,14,-6.256166,106.8533404,"apartemen kalibata city, tower gaharu, at 01-02, jalan kalibata raya, rawajati, pancoran, rt.9/rw.4, rawajati, kota jakarta selatan",ChIJeYYMX63zaS4RoKELlWfnU9Q,Indomaret,ChIJeYYMX63zaS4RoKELlWfnU9Q,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret tower cendana,4.8,5,-6.2584634,106.8533232,"jl. rawajati barat no.8, rw.4, rawajati, kota jakarta selatan",ChIJv2LFq1LyaS4RTp3YYUId3jg,Indomaret,ChIJv2LFq1LyaS4RTp3YYUId3jg,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret tower 3,0,0,-6.2523677,106.8615916,"apartemen pancoran riverside tower 3, jl, jl. pengadegan timur i no.30, rt.6/rw.1, pengadegan, south jakarta city",ChIJV7ZuexPzaS4Raja2xYYiJ_I,Indomaret,ChIJV7ZuexPzaS4Raja2xYYiJ_I,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret apartemen pancoran riverside ftnt,4.4,16,-6.2519235,106.8616752,"jl. pengadegan timur i no.30, rt.6/rw.1, pengadegan, kota jakarta selatan",ChIJT9K7ZKnzaS4RYVbkqs38TuU,Indomaret,ChIJT9K7ZKnzaS4RYVbkqs38TuU,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret,4.2,5,-6.2563574,106.8502356,"apartemen kalibata city green palace tower tulip, no 1, selatan rt.9/rw.4, jl. raya kalibata, rt.9/rw.4, rawajati, south jakarta city",ChIJkUGyILPzaS4RS2iZ8BGqPkc,Indomaret,ChIJkUGyILPzaS4RS2iZ8BGqPkc,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret tower 2,0,0,-6.2516153,106.861321,"pvx6+9g, pengadegan, south jakarta city",ChIJuzWu8LvzaS4Ra3ud2A7lDHo,Indomaret,ChIJuzWu8LvzaS4Ra3ud2A7lDHo,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret signature park,4.3,3,-6.242484,106.854727,"mt haryono st no.10, rw.9, east tebet, south jakarta city",ChIJ71RBBiPzaS4RzLWpLbPWU80,Indomaret,ChIJ71RBBiPzaS4RzLWpLbPWU80,Tebet Timur,Pancoran,Kota Jakarta Selatan
indomaret point stasiun kalibata,4.4,27,-6.2553656,106.8549931,"pvv3+vx5, jl. rawajati bar., rt.6/rw.7, rawajati, kota jakarta selatan",ChIJzXZzEq3zaS4REp5urTglWeE,Indomaret,ChIJzXZzEq3zaS4REp5urTglWeE,Rawajati,Pancoran,Kota Jakarta Selatan
indomaret kalibata utara,4.5,101,-6.2604007,106.837657,"jl. kalibata utara ii no.37, rt.7/rw.7, kalibata, kota jakarta selatan",ChIJiXNZXIjzaS4RjQ-7sFoVCPU,Indomaret,ChIJiXNZXIjzaS4RjQ-7sFoVCPU,Kalibata,Pancoran,Kota Jakarta Selatan
indomaret rawajati timur ii,4.4,171,-6.2599244,106.8548204,"jl. rawajati timur ii no.6a, rt.6/rw.8, rawajati, kota jakarta selatan",ChIJgxhagUnzaS4RvD_Z_w12BOo,Indomaret,ChIJgxhagUnzaS4RvD_Z_w12BOo,Rawajati,Pancoran,Kota Jakarta Selatan
alfamart,4.2,77,-6.2617535,106.8336621,"jl. kalibata tengah kel no.60, rt.10/rw.7, kalibata, kota jakarta selatan",ChIJAd72qmHzaS4RFQV01cn-_Vg,Alfamart,ChIJAd72qmHzaS4RFQV01cn-_Vg,Kalibata,Pancoran,Kota Jakarta Selatan
alfamart,4.1,48,-6.2658257,106.8352335,"jl.warung jati no.2, kel no.9, rt.4/rw.9, kalibata, kota jakarta selatan",ChIJa4P60zDyaS4R4wTgs1-cS5k,Alfamart,ChIJa4P60zDyaS4R4wTgs1-cS5k,Kalibata,Pancoran,Kota Jakarta Selatan
alfamart,4.2,161,-6.2499501,106.8363977,"jl. pancoran barat vii kel no.22, rt.9/rw.6, kalibata, kota jakarta selatan",ChIJ6RtK2MjzaS4RUM3_G2pv1Kc,Alfamart,ChIJ6RtK2MjzaS4RUM3_G2pv1Kc,Kalibata,Pancoran,Kota Jakarta Selatan
alfamart,4.3,185,-6.2614857,106.8419188,"jl. kalibata tengah kel no.rt. 001 / 07, rt.2/rw.7, kalibata, kota jakarta selatan",ChIJxx6tdpbzaS4RZ-Qlex8c2vI,Alfamart,ChIJxx6tdpbzaS4RZ-Qlex8c2vI,Kalibata,Pancoran,Kota Jakarta Selatan
alfamart,0,0,-6.2470074,106.8432948,"gedung l'avenue shop 1, jl. raya pasar minggu kel no.kav.16, rt.1/rw.4, kalibata, kota jakarta selatan",ChIJP1-5SVPzaS4RG7CXt6z9WAA,Alfamart,ChIJP1-5SVPzaS4RG7CXt6z9WAA,Kalibata,Pancoran,Kota Jakarta Selatan
alfamart pancoran barat vii,4.6,27,-6.2528699,106.8376863,"jl. pancoran barat vii no.7a, rt.15/rw.1, pancoran, kota jakarta selatan",ChIJR3f96NbzaS4RlJ7hhGiIRj4,Alfamart,ChIJR3f96NbzaS4RlJ7hhGiIRj4,Pancoran,Pancoran,Kota Jakarta Selatan
alfamart,3.5,2,-6.2579807,106.8499505,"apartement kalibata city tower nusa indah 08-11 kel, rt.9/rw.4, rawajati, kota jakarta selatan",ChIJgztQ37LzaS4RqexTxSjOLo8,Alfamart,ChIJgztQ37LzaS4RqexTxSjOLo8,Rawajati,Pancoran,Kota Jakarta Selatan
alfamart,3.9,108,-6.2656026,106.8508493,"jl. rawajati timur no.kel, rt.7/rw.6, rawajati, kota jakarta selatan",ChIJK3B8r0_yaS4RKn-EKaMgJpM,Alfamart,ChIJK3B8r0_yaS4RKn-EKaMgJpM,Rawajati,Pancoran,Kota Jakarta Selatan
alfamart - tower ebony,5,1,-6.2572846,106.8526894,"pvv3+33p, rt.9/rw.4, rawajati, south jakarta city",ChIJJwlUwbrzaS4RF4cES_63IzE,Alfamart,ChIJJwlUwbrzaS4RF4cES_63IzE,Rawajati,Pancoran,Kota Jakarta Selatan
alfamart,4.1,175,-6.249124,106.8586472,"jl. pengadegan timur raya no.17, rt.3/rw.2, pengadegan, kota jakarta selatan",ChIJSRHaLq_zaS4RM3bNCU2HZd8,Alfamart,ChIJSRHaLq_zaS4RM3bNCU2HZd8,Pengadegan,Pancoran,Kota Jakarta Selatan
alfamart,0,0,-6.2514477,106.8618801,"jl. pengadegan timur i no.30, rt.7/rw.1, pengadegan, kota jakarta selatan",ChIJ1YYQJfXzaS4RtiFyuIT23go,Alfamart,ChIJ1YYQJfXzaS4RtiFyuIT23go,Pengadegan,Pancoran,Kota Jakarta Selatan
alfamart,4.3,271,-6.2465292,106.8553284,"5 jalan pengadegan utara kel no. 6 2, cikoko, kota jakarta selatan",ChIJSzw7gK_zaS4R5IGShG4jJTk,Alfamart,ChIJSzw7gK_zaS4R5IGShG4jJTk,Cikoko,Pancoran,Kota Jakarta Selatan
alfamart,4.3,120,-6.2516637,106.8500804,"jl. pengadegan selatan no.no, rt.3/rw.5, pengadegan, kota jakarta selatan",ChIJy5ulebHzaS4RlZiilhvlQuQ,Alfamart,ChIJy5ulebHzaS4RlZiilhvlQuQ,Pengadegan,Pancoran,Kota Jakarta Selatan
alfamart,0,0,-6.2550819,106.8562552,"woodland park residence tower trembesi, jl. raya kalibata kel no.22, rt.6/rw.7, rawajati, kota jakarta selatan",ChIJGWu7SVDzaS4RQFrnntyC1lo,Alfamart,ChIJGWu7SVDzaS4RQFrnntyC1lo,Rawajati,Pancoran,Kota Jakarta Selatan
alfamart,4,122,-6.2494,106.84871,"jl. perdatam raya no.35, rt.7/rw.8, pengadegan, kota jakarta selatan",ChIJyX7I3bDzaS4Rb6or_7hHT18,Alfamart,ChIJyX7I3bDzaS4Rb6or_7hHT18,Pengadegan,Pancoran,Kota Jakarta Selatan
alfamart pengadengan barat,4.4,85,-6.245896,106.8555588,"jl. pengadegan barat raya no.21, rt.2/rw.6, pengadegan, kota jakarta selatan",ChIJD6Xy_f7zaS4RD9NxgaCPQ9I,Alfamart,ChIJD6Xy_f7zaS4RD9NxgaCPQ9I,Pengadegan,Pancoran,Kota Jakarta Selatan
indomaret jeruk purut,4.5,132,-6.2911647,106.8129499,"jl. jeruk purut no.22, rt.3/rw.3, cilandak tim., kota jakarta selatan",ChIJvy_4mvnxaS4RjjbhIFaTp4Y,Indomaret,ChIJvy_4mvnxaS4RjjbhIFaTp4Y,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
indomaret cilandak raya,4.3,20,-6.2970042,106.8154176,"pr38+55x, jl. raya cilandak kko, rt.1/rw.5, ragunan, kota jakarta selatan",ChIJ-6Meqf_xaS4R99u9vNNVFjg,Indomaret,ChIJ-6Meqf_xaS4R99u9vNNVFjg,Ragunan,Pasar Minggu,Kota Jakarta Selatan
indomaret plus cilandak kko (tmip),4.5,645,-6.3098246,106.8139564,"jl. raya cilandak kko no.3, rt.14/rw.8, ragunan, kota jakarta selatan",ChIJJ3rNnQjuaS4RWjDJ-zFTzR0,Indomaret,ChIJJ3rNnQjuaS4RWjDJ-zFTzR0,Ragunan,Pasar Minggu,Kota Jakarta Selatan
indomaret perempatan ampera,4.1,69,-6.2917269,106.8165986,"jalan ampera raya 2, rt.2/rw.2, cilandak tim., kota jakarta selatan",ChIJCTLyivjxaS4Rre-W6oaY4qE,Indomaret,ChIJCTLyivjxaS4Rre-W6oaY4qE,Cilandak Timur,Pasar Minggu,Kota Jakarta Selatan
indomaret point ampera,4.3,264,-6.2819344,106.8197334,"5, jl. ampera raya no.135, rt.5/rw.10, ragunan, kota jakarta selatan",ChIJSdmaRR7yaS4Rz1S6S2xE9kw,Indomaret,ChIJSdmaRR7yaS4Rz1S6S2xE9kw,Ragunan,Pasar Minggu,Kota Jakarta Selatan
indomaret kebagusan,0,0,-6.3179597,106.8250448,"jl. kebagusan raya no.56, rt.10/rw.4, kebagusan, kota jakarta selatan",ChIJU4w3LnrtaS4RuMgFlMLq-BI,Indomaret,ChIJU4w3LnrtaS4RuMgFlMLq-BI,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
indomaret,4.7,10,-6.3138579,106.8255294,"mrpg+f62, rt.10/rw.7, ragunan, south jakarta city",ChIJ7a6YI-TtaS4RHRQ67Lb2ub0,Indomaret,ChIJ7a6YI-TtaS4RHRQ67Lb2ub0,Ragunan,Pasar Minggu,Kota Jakarta Selatan
indomaret kebagusan city,4.3,14,-6.3075195,106.8358518,"apartement kebagusan city tower c unitk18192223, rt.1/rw.6, kebagusan, south jakarta city",ChIJz_____DtaS4RuBSePQZKmzM,Indomaret,ChIJz_____DtaS4RuBSePQZKmzM,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
indomaret pasar minggu,4.5,2,-6.2914351,106.8419087,"jl. raya ps. minggu no.15d, rt.13/rw.5, ps. minggu, kota jakarta selatan",ChIJKdFjS4XzaS4RpmE0MI-N8hQ,Indomaret,ChIJKdFjS4XzaS4RpmE0MI-N8hQ,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan
indomaret gurame raya,4.2,18,-6.2957984,106.8366216,"jl. gurame raya no.32, rt.2/rw.9, ps. minggu, kota jakarta selatan",ChIJgVaTJgryaS4RZDPX8Ifsn0A,Indomaret,ChIJgVaTJgryaS4RZDPX8Ifsn0A,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan
indomaret,4,44,-6.2955876,106.8453943,"jl. poltangan raya no.49, rt.5/rw.10, pejaten tim., kota jakarta selatan",ChIJvdo1THTyaS4RBoB9yjj3LdM,Indomaret,ChIJvdo1THTyaS4RBoB9yjj3LdM,Pejaten Timur,Pasar Minggu,Kota Jakarta Selatan
indomaret mtrade teluk betung,0,0,-6.2993709,106.8399129,"jl. raya pasar minggu no.168, rt.4/rw.8, ps. minggu, kota jakarta selatan",ChIJ5RSsmVTtaS4RlacdijhrxSI,Indomaret,ChIJ5RSsmVTtaS4RlacdijhrxSI,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan
indomaret rawa bambu,4.4,271,-6.2914141,106.8419168,"jl. raya rw. bambu no.14, rt.13/rw.5, ps. minggu, kota jakarta selatan",ChIJA00kMHPyaS4RzjSAlv_vnD4,Indomaret,ChIJA00kMHPyaS4RzjSAlv_vnD4,Pasar Minggu,Pasar Minggu,Kota Jakarta Selatan
indomaret,4.9,7,-6.2981305,106.8299386,"plaza oleos, jl. tb simatupang, rt.2/rw.1, kebagusan, kota jakarta selatan",ChIJ4dtL_AfyaS4RF-C9eDUjQ0o,Indomaret,ChIJ4dtL_AfyaS4RF-C9eDUjQ0o,Kebagusan,Pasar Minggu,Kota Jakarta Selatan
raya ragunan indomaret,4.1,17,-6.2858816,106.8301102,"jl. raya ragunan no.19, rt.2/rw.7, jati padang, kota jakarta selatan",ChIJBS7mhhDyaS4RwQ24c_CL25w,Indomaret,ChIJBS7mhhDyaS4RwQ24c_CL25w,Jati Padang,Pasar Minggu,Kota Jakarta Selatan
indomaret taman margasatwa,4.3,21,-6.2892776,106.8242394,"jalan taman margasatwa no.18a, jati padang, rt.6/rw.1, ragunan, kota jakarta selatan",ChIJ2fZhrgTyaS4Rl1uCPiHU63Q,Indomaret,ChIJ2fZhrgTyaS4Rl1uCPiHU63Q,Ragunan,Pasar Minggu,Kota Jakarta Selatan
